date,flips,case,deaths
6/15/2020,2188,4,0
6/22/2020,2188,4,0
6/29/2020,2188,4,0
7/6/2020,2188,5,0
7/13/2020,2188,7,0
7/20/2020,2188,8,0
7/27/2020,2188,19,0
8/3/2020,2188,33,0
5/18/2020,2195,3,0
5/25/2020,2195,3,0
6/1/2020,2195,3,0
6/8/2020,2195,3,0
6/15/2020,2195,3,0
6/22/2020,2195,3,0
6/29/2020,2195,4,0
7/6/2020,2195,7,0
7/13/2020,2195,8,0
7/20/2020,2195,9,0
7/27/2020,2195,9,0
8/3/2020,2195,9,0
5/18/2020,2198,2,0
5/25/2020,2198,2,0
6/1/2020,2198,2,0
6/8/2020,2198,2,0
6/15/2020,2198,2,0
6/22/2020,2198,3,0
6/29/2020,2198,3,0
7/6/2020,2198,3,0
7/13/2020,2198,3,0
7/20/2020,2198,3,0
7/27/2020,2198,5,0
8/3/2020,2198,9,0
5/18/2020,2220,1,0
5/25/2020,2220,1,0
6/1/2020,2220,2,0
6/8/2020,2220,3,0
6/15/2020,2220,11,0
6/22/2020,2220,14,0
6/29/2020,2220,15,0
7/6/2020,2220,18,0
7/13/2020,2220,18,0
7/20/2020,2220,24,0
7/27/2020,2220,30,0
8/3/2020,2220,32,0
5/18/2020,2240,3,0
5/25/2020,2240,3,0
6/1/2020,2240,3,0
6/8/2020,2240,4,0
6/15/2020,2240,4,0
6/22/2020,2240,7,0
6/29/2020,2240,11,0
7/6/2020,2240,16,0
7/13/2020,2240,22,0
7/20/2020,2240,23,0
7/27/2020,2240,25,0
8/3/2020,2240,26,0
5/18/2020,2261,1,0
5/25/2020,2261,2,0
6/1/2020,2261,2,0
6/8/2020,2261,13,0
6/15/2020,2261,13,0
6/22/2020,2261,14,0
6/29/2020,2261,20,0
7/6/2020,2261,25,0
7/13/2020,2261,42,0
7/20/2020,2261,56,0
7/27/2020,2261,81,0
8/3/2020,2261,93,0
6/8/2020,2275,1,0
6/15/2020,2275,2,0
6/22/2020,2275,3,0
6/29/2020,2275,8,0
7/6/2020,2275,8,0
7/13/2020,2275,8,0
7/20/2020,2275,8,0
7/27/2020,2275,8,0
8/3/2020,2275,9,0
5/18/2020,2290,1,0
5/25/2020,2290,1,0
6/1/2020,2290,1,0
6/8/2020,2290,1,0
6/15/2020,2290,1,0
6/22/2020,2290,2,0
6/29/2020,2290,3,0
7/6/2020,2290,4,0
7/13/2020,2290,13,0
7/20/2020,2290,29,0
7/27/2020,2290,42,1
8/3/2020,2290,47,1
5/18/2020,4001,988,20
5/25/2020,4001,1191,26
6/1/2020,4001,1526,39
6/8/2020,4001,1732,49
6/15/2020,4001,1975,56
6/22/2020,4001,2121,66
6/29/2020,4001,2309,85
7/6/2020,4001,2441,92
7/13/2020,4001,2580,104
7/20/2020,4001,2740,110
7/27/2020,4001,2930,128
8/3/2020,4001,3084,136
5/18/2020,4003,46,1
5/25/2020,4003,59,1
6/1/2020,4003,76,3
6/8/2020,4003,149,5
6/15/2020,4003,221,5
6/22/2020,4003,372,6
6/29/2020,4003,605,6
7/6/2020,4003,838,14
7/13/2020,4003,1068,24
7/20/2020,4003,1260,29
7/27/2020,4003,1399,44
8/3/2020,4003,1557,50
5/18/2020,4005,901,65
5/25/2020,4005,1028,72
6/1/2020,4005,1155,81
6/8/2020,4005,1290,85
6/15/2020,4005,1373,88
6/22/2020,4005,1541,90
6/29/2020,4005,1850,92
7/6/2020,4005,2190,96
7/13/2020,4005,2475,102
7/20/2020,4005,2675,106
7/27/2020,4005,2870,112
8/3/2020,4005,2997,116
5/18/2020,4007,22,1
5/25/2020,4007,24,1
6/1/2020,4007,31,2
6/8/2020,4007,46,3
6/15/2020,4007,87,3
6/22/2020,4007,176,4
6/29/2020,4007,271,5
7/6/2020,4007,349,6
7/13/2020,4007,446,12
7/20/2020,4007,573,16
7/27/2020,4007,703,21
8/3/2020,4007,841,29
5/18/2020,4009,20,0
5/25/2020,4009,24,0
6/1/2020,4009,32,2
6/8/2020,4009,41,2
6/15/2020,4009,50,2
6/22/2020,4009,65,2
6/29/2020,4009,92,2
7/6/2020,4009,152,3
7/13/2020,4009,207,4
7/20/2020,4009,298,4
7/27/2020,4009,396,6
8/3/2020,4009,490,9
5/18/2020,4011,2,0
5/25/2020,4011,3,0
6/1/2020,4011,6,1
6/8/2020,4011,10,1
6/15/2020,4011,12,1
6/22/2020,4011,13,1
6/29/2020,4011,18,1
7/6/2020,4011,26,1
7/13/2020,4011,33,1
7/20/2020,4011,40,1
7/27/2020,4011,54,2
8/3/2020,4011,57,2
5/18/2020,4012,38,2
5/25/2020,4012,51,2
6/1/2020,4012,79,2
6/8/2020,4012,183,2
6/15/2020,4012,222,2
6/22/2020,4012,279,4
6/29/2020,4012,332,5
7/6/2020,4012,371,5
7/13/2020,4012,410,7
7/20/2020,4012,435,8
7/27/2020,4012,463,9
8/3/2020,4012,474,10
5/18/2020,4013,7340,324
5/25/2020,4013,8379,385
6/1/2020,4013,9937,433
6/8/2020,4013,14003,491
6/15/2020,4013,19372,557
6/22/2020,4013,31650,634
6/29/2020,4013,45178,746
7/6/2020,4013,64915,881
7/13/2020,4013,81216,1140
7/20/2020,4013,96711,1485
7/27/2020,4013,109988,1807
8/3/2020,4013,120960,2108
5/18/2020,4015,251,28
5/25/2020,4015,319,37
6/1/2020,4015,403,45
6/8/2020,4015,512,58
6/15/2020,4015,618,67
6/22/2020,4015,723,73
6/29/2020,4015,1028,85
7/6/2020,4015,1436,88
7/13/2020,4015,1899,98
7/20/2020,4015,2374,116
7/27/2020,4015,2785,136
8/3/2020,4015,3040,153
5/18/2020,4017,1285,48
5/25/2020,4017,1543,56
6/1/2020,4017,1873,64
6/8/2020,4017,2229,72
6/15/2020,4017,2636,86
6/22/2020,4017,3037,95
6/29/2020,4017,3570,124
7/6/2020,4017,3904,133
7/13/2020,4017,4355,143
7/20/2020,4017,4817,157
7/27/2020,4017,5079,178
8/3/2020,4017,5284,188
5/18/2020,4019,1825,157
5/25/2020,4019,2046,173
6/1/2020,4019,2382,185
6/8/2020,4019,3154,205
6/15/2020,4019,3944,223
6/22/2020,4019,5587,242
6/29/2020,4019,7568,268
7/6/2020,4019,9873,282
7/13/2020,4019,11856,327
7/20/2020,4019,13594,382
7/27/2020,4019,15109,418
8/3/2020,4019,16741,462
5/18/2020,4021,702,31
5/25/2020,4021,764,37
6/1/2020,4021,865,40
6/8/2020,4021,1127,41
6/15/2020,4021,1568,44
6/22/2020,4021,2459,50
6/29/2020,4021,3382,63
7/6/2020,4021,4600,78
7/13/2020,4021,5627,88
7/20/2020,4021,6651,104
7/27/2020,4021,7561,122
8/3/2020,4021,8301,141
5/18/2020,4023,78,0
5/25/2020,4023,186,0
6/1/2020,4023,330,0
6/8/2020,4023,698,6
6/15/2020,4023,1149,12
6/22/2020,4023,1498,13
6/29/2020,4023,1733,18
7/6/2020,4023,2029,26
7/13/2020,4023,2186,31
7/20/2020,4023,2352,39
7/27/2020,4023,2522,49
8/3/2020,4023,2610,50
5/18/2020,4025,267,5
5/25/2020,4025,288,6
6/1/2020,4025,297,6
6/8/2020,4025,330,6
6/15/2020,4025,374,7
6/22/2020,4025,490,7
6/29/2020,4025,771,8
7/6/2020,4025,973,10
7/13/2020,4025,1167,15
7/20/2020,4025,1422,46
7/27/2020,4025,1613,56
8/3/2020,4025,1860,66
5/18/2020,4027,405,4
5/25/2020,4027,656,9
6/1/2020,4027,1131,15
6/8/2020,4027,2257,26
6/15/2020,4027,3404,51
6/22/2020,4027,4756,67
6/29/2020,4027,5895,90
7/6/2020,4027,7445,117
7/13/2020,4027,8392,154
7/20/2020,4027,9378,192
7/27/2020,4027,10446,232
8/3/2020,4027,11210,265
5/18/2020,5001,2,0
5/25/2020,5001,3,0
6/1/2020,5001,7,0
6/8/2020,5001,7,0
6/15/2020,5001,8,0
6/22/2020,5001,19,0
6/29/2020,5001,28,0
7/6/2020,5001,37,0
7/13/2020,5001,60,0
7/20/2020,5001,134,1
7/27/2020,5001,168,1
8/3/2020,5001,201,0
5/18/2020,5003,18,0
5/25/2020,5003,19,0
6/1/2020,5003,19,0
6/8/2020,5003,32,0
6/15/2020,5003,45,1
6/22/2020,5003,56,1
6/29/2020,5003,70,1
7/6/2020,5003,84,1
7/13/2020,5003,110,3
7/20/2020,5003,137,3
7/27/2020,5003,187,4
8/3/2020,5003,254,4
5/18/2020,5005,6,0
5/25/2020,5005,7,0
6/1/2020,5005,12,0
6/8/2020,5005,13,0
6/15/2020,5005,14,0
6/22/2020,5005,15,0
6/29/2020,5005,20,0
7/6/2020,5005,25,0
7/13/2020,5005,31,0
7/20/2020,5005,44,0
7/27/2020,5005,56,0
8/3/2020,5005,62,0
5/18/2020,5007,150,0
5/25/2020,5007,297,0
6/1/2020,5007,607,2
6/8/2020,5007,1011,4
6/15/2020,5007,1480,8
6/22/2020,5007,2087,13
6/29/2020,5007,2679,18
7/6/2020,5007,3043,20
7/13/2020,5007,3496,22
7/20/2020,5007,3887,27
7/27/2020,5007,4263,35
8/3/2020,5007,4572,39
5/18/2020,5009,4,0
5/25/2020,5009,6,0
6/1/2020,5009,6,0
6/8/2020,5009,7,0
6/15/2020,5009,10,0
6/22/2020,5009,13,0
6/29/2020,5009,22,1
7/6/2020,5009,30,1
7/13/2020,5009,53,1
7/20/2020,5009,79,1
7/27/2020,5009,118,1
8/3/2020,5009,176,1
5/18/2020,5011,15,1
5/25/2020,5011,17,1
6/1/2020,5011,22,1
6/8/2020,5011,32,1
6/15/2020,5011,35,1
6/22/2020,5011,38,2
6/29/2020,5011,51,2
7/6/2020,5011,56,2
7/13/2020,5011,81,2
7/20/2020,5011,101,2
7/27/2020,5011,120,2
8/3/2020,5011,147,3
7/6/2020,5013,2,0
7/13/2020,5013,3,0
7/20/2020,5013,6,0
7/27/2020,5013,9,0
8/3/2020,5013,13,0
5/18/2020,5015,6,0
5/25/2020,5015,15,0
6/1/2020,5015,25,1
6/8/2020,5015,38,1
6/15/2020,5015,88,1
6/22/2020,5015,136,4
6/29/2020,5015,169,5
7/6/2020,5015,195,5
7/13/2020,5015,230,6
7/20/2020,5015,286,6
7/27/2020,5015,325,6
8/3/2020,5015,340,6
5/18/2020,5017,11,0
5/25/2020,5017,13,0
6/1/2020,5017,15,0
6/8/2020,5017,26,0
6/15/2020,5017,54,2
6/22/2020,5017,88,2
6/29/2020,5017,129,3
7/6/2020,5017,183,3
7/13/2020,5017,218,3
7/20/2020,5017,260,3
7/27/2020,5017,325,4
8/3/2020,5017,536,6
5/18/2020,5019,35,0
5/25/2020,5019,36,0
6/1/2020,5019,39,0
6/8/2020,5019,41,0
6/15/2020,5019,48,0
6/22/2020,5019,53,0
6/29/2020,5019,56,0
7/6/2020,5019,59,0
7/13/2020,5019,73,0
7/20/2020,5019,103,0
7/27/2020,5019,138,0
8/3/2020,5019,159,0
5/18/2020,5021,4,0
5/25/2020,5021,4,0
6/1/2020,5021,4,0
6/8/2020,5021,6,0
6/15/2020,5021,20,0
6/22/2020,5021,46,2
6/29/2020,5021,54,3
7/6/2020,5021,70,3
7/13/2020,5021,82,3
7/20/2020,5021,90,3
7/27/2020,5021,103,4
8/3/2020,5021,109,4
5/18/2020,5023,72,4
5/25/2020,5023,73,4
6/1/2020,5023,74,4
6/8/2020,5023,75,4
6/15/2020,5023,75,4
6/22/2020,5023,77,4
6/29/2020,5023,85,4
7/6/2020,5023,115,4
7/13/2020,5023,133,4
7/20/2020,5023,156,5
7/27/2020,5023,175,5
8/3/2020,5023,182,5
5/18/2020,5025,16,0
5/25/2020,5025,18,0
6/1/2020,5025,19,0
6/8/2020,5025,19,0
6/15/2020,5025,20,0
6/22/2020,5025,25,0
6/29/2020,5025,25,0
7/6/2020,5025,29,0
7/13/2020,5025,38,0
7/20/2020,5025,43,0
7/27/2020,5025,61,1
8/3/2020,5025,71,2
5/18/2020,5027,16,2
5/25/2020,5027,20,2
6/1/2020,5027,23,2
6/8/2020,5027,25,2
6/15/2020,5027,28,2
6/22/2020,5027,43,2
6/29/2020,5027,84,3
7/6/2020,5027,90,4
7/13/2020,5027,109,5
7/20/2020,5027,139,5
7/27/2020,5027,166,5
8/3/2020,5027,202,6
5/18/2020,5029,14,1
5/25/2020,5029,14,1
6/1/2020,5029,14,1
6/8/2020,5029,15,1
6/15/2020,5029,24,2
6/22/2020,5029,34,3
6/29/2020,5029,48,3
7/6/2020,5029,74,3
7/13/2020,5029,97,3
7/20/2020,5029,114,3
7/27/2020,5029,122,3
8/3/2020,5029,137,3
5/18/2020,5031,141,0
5/25/2020,5031,188,0
6/1/2020,5031,228,0
6/8/2020,5031,305,1
6/15/2020,5031,363,2
6/22/2020,5031,401,5
6/29/2020,5031,447,6
7/6/2020,5031,482,7
7/13/2020,5031,565,7
7/20/2020,5031,739,8
7/27/2020,5031,969,9
8/3/2020,5031,1134,12
5/18/2020,5033,11,0
5/25/2020,5033,14,0
6/1/2020,5033,30,0
6/8/2020,5033,42,0
6/15/2020,5033,61,0
6/22/2020,5033,98,0
6/29/2020,5033,155,0
7/6/2020,5033,216,1
7/13/2020,5033,284,3
7/20/2020,5033,360,3
7/27/2020,5033,464,3
8/3/2020,5033,554,3
5/18/2020,5035,237,7
5/25/2020,5035,293,9
6/1/2020,5035,386,9
6/8/2020,5035,465,9
6/15/2020,5035,537,9
6/22/2020,5035,600,10
6/29/2020,5035,737,11
7/6/2020,5035,783,13
7/13/2020,5035,865,14
7/20/2020,5035,957,15
7/27/2020,5035,1100,16
8/3/2020,5035,1242,20
5/18/2020,5037,36,0
5/25/2020,5037,42,0
6/1/2020,5037,52,0
6/8/2020,5037,63,0
6/15/2020,5037,79,0
6/22/2020,5037,82,1
6/29/2020,5037,85,1
7/6/2020,5037,90,1
7/13/2020,5037,101,1
7/20/2020,5037,117,1
7/27/2020,5037,151,1
8/3/2020,5037,172,2
5/18/2020,5039,1,0
5/25/2020,5039,1,0
6/1/2020,5039,1,0
6/8/2020,5039,3,0
6/15/2020,5039,3,0
6/22/2020,5039,6,0
6/29/2020,5039,10,0
7/6/2020,5039,10,0
7/13/2020,5039,12,0
7/20/2020,5039,21,0
7/27/2020,5039,48,0
8/3/2020,5039,58,0
5/18/2020,5041,18,0
5/25/2020,5041,19,0
6/1/2020,5041,19,0
6/8/2020,5041,20,0
6/15/2020,5041,22,0
6/22/2020,5041,29,0
6/29/2020,5041,45,0
7/6/2020,5041,65,1
7/13/2020,5041,84,1
7/20/2020,5041,110,1
7/27/2020,5041,129,1
8/3/2020,5041,160,2
5/18/2020,5043,19,1
5/25/2020,5043,19,1
6/1/2020,5043,20,1
6/8/2020,5043,21,1
6/15/2020,5043,26,1
6/22/2020,5043,39,1
6/29/2020,5043,64,1
7/6/2020,5043,77,2
7/13/2020,5043,95,2
7/20/2020,5043,116,2
7/27/2020,5043,143,2
8/3/2020,5043,166,2
5/18/2020,5045,94,3
5/25/2020,5045,100,3
6/1/2020,5045,102,3
6/8/2020,5045,117,3
6/15/2020,5045,172,3
6/22/2020,5045,290,3
6/29/2020,5045,453,3
7/6/2020,5045,612,3
7/13/2020,5045,788,3
7/20/2020,5045,926,4
7/27/2020,5045,1081,4
8/3/2020,5045,1212,5
5/18/2020,5047,2,0
5/25/2020,5047,4,0
6/1/2020,5047,4,0
6/8/2020,5047,5,0
6/15/2020,5047,6,0
6/22/2020,5047,13,0
6/29/2020,5047,18,0
7/6/2020,5047,27,1
7/13/2020,5047,33,1
7/20/2020,5047,44,1
7/27/2020,5047,83,1
8/3/2020,5047,108,2
5/18/2020,5049,4,0
5/25/2020,5049,6,0
6/1/2020,5049,7,0
6/8/2020,5049,8,0
6/15/2020,5049,9,0
6/22/2020,5049,10,0
6/29/2020,5049,12,0
7/6/2020,5049,15,0
7/13/2020,5049,18,0
7/20/2020,5049,20,0
7/27/2020,5049,23,0
8/3/2020,5049,29,0
5/18/2020,5051,130,1
5/25/2020,5051,134,1
6/1/2020,5051,136,1
6/8/2020,5051,142,1
6/15/2020,5051,165,1
6/22/2020,5051,180,1
6/29/2020,5051,240,1
7/6/2020,5051,288,1
7/13/2020,5051,341,3
7/20/2020,5051,499,5
7/27/2020,5051,695,5
8/3/2020,5051,875,8
5/18/2020,5053,16,0
5/25/2020,5053,16,0
6/1/2020,5053,18,0
6/8/2020,5053,19,0
6/15/2020,5053,24,0
6/22/2020,5053,27,0
6/29/2020,5053,40,0
7/6/2020,5053,50,0
7/13/2020,5053,58,0
7/20/2020,5053,83,0
7/27/2020,5053,115,0
8/3/2020,5053,127,0
5/18/2020,5055,24,0
5/25/2020,5055,50,0
6/1/2020,5055,64,0
6/8/2020,5055,67,0
6/15/2020,5055,73,0
6/22/2020,5055,94,0
6/29/2020,5055,114,0
7/6/2020,5055,124,0
7/13/2020,5055,150,0
7/20/2020,5055,175,0
7/27/2020,5055,230,1
8/3/2020,5055,393,1
5/18/2020,5057,9,1
5/25/2020,5057,13,1
6/1/2020,5057,18,1
6/8/2020,5057,30,1
6/15/2020,5057,39,1
6/22/2020,5057,45,1
6/29/2020,5057,50,1
7/6/2020,5057,64,1
7/13/2020,5057,87,1
7/20/2020,5057,131,1
7/27/2020,5057,174,2
8/3/2020,5057,220,2
5/18/2020,5059,29,0
5/25/2020,5059,30,0
6/1/2020,5059,32,0
6/8/2020,5059,34,0
6/15/2020,5059,42,0
6/22/2020,5059,138,0
6/29/2020,5059,428,0
7/6/2020,5059,584,1
7/13/2020,5059,1270,1
7/20/2020,5059,1354,2
7/27/2020,5059,1402,4
8/3/2020,5059,1465,9
5/18/2020,5061,14,0
5/25/2020,5061,17,0
6/1/2020,5061,21,0
6/8/2020,5061,33,0
6/15/2020,5061,41,0
6/22/2020,5061,68,0
6/29/2020,5061,86,1
7/6/2020,5061,102,1
7/13/2020,5061,138,1
7/20/2020,5061,178,1
7/27/2020,5061,246,2
8/3/2020,5061,300,2
5/18/2020,5063,26,0
5/25/2020,5063,28,0
6/1/2020,5063,31,0
6/8/2020,5063,36,0
6/15/2020,5063,42,0
6/22/2020,5063,46,0
6/29/2020,5063,55,0
7/6/2020,5063,61,0
7/13/2020,5063,74,0
7/20/2020,5063,114,0
7/27/2020,5063,233,0
8/3/2020,5063,398,0
5/18/2020,5065,13,0
5/25/2020,5065,15,0
6/1/2020,5065,16,0
6/8/2020,5065,17,1
6/15/2020,5065,20,1
6/22/2020,5065,20,1
6/29/2020,5065,20,1
7/6/2020,5065,23,1
7/13/2020,5065,25,1
7/20/2020,5065,28,1
7/27/2020,5065,34,1
8/3/2020,5065,45,1
5/18/2020,5067,1,0
5/25/2020,5067,1,0
6/1/2020,5067,3,0
6/8/2020,5067,7,0
6/15/2020,5067,16,0
6/22/2020,5067,24,0
6/29/2020,5067,27,0
7/6/2020,5067,33,0
7/13/2020,5067,41,0
7/20/2020,5067,48,0
7/27/2020,5067,54,1
8/3/2020,5067,59,1
5/18/2020,5069,491,19
5/25/2020,5069,504,23
6/1/2020,5069,523,25
6/8/2020,5069,554,26
6/15/2020,5069,633,28
6/22/2020,5069,657,28
6/29/2020,5069,693,28
7/6/2020,5069,761,28
7/13/2020,5069,884,29
7/20/2020,5069,1029,30
7/27/2020,5069,1204,36
8/3/2020,5069,1382,39
5/18/2020,5071,35,0
5/25/2020,5071,38,0
6/1/2020,5071,48,0
6/8/2020,5071,66,0
6/15/2020,5071,92,0
6/22/2020,5071,158,0
6/29/2020,5071,211,0
7/6/2020,5071,271,0
7/13/2020,5071,381,0
7/20/2020,5071,500,0
7/27/2020,5071,585,0
8/3/2020,5071,636,0
5/18/2020,5073,9,1
5/25/2020,5073,9,1
6/1/2020,5073,9,1
6/8/2020,5073,10,1
6/15/2020,5073,11,1
6/22/2020,5073,13,1
6/29/2020,5073,16,1
7/6/2020,5073,22,1
7/13/2020,5073,30,2
7/20/2020,5073,38,2
7/27/2020,5073,47,2
8/3/2020,5073,49,2
5/18/2020,5075,73,4
5/25/2020,5075,82,5
6/1/2020,5075,84,5
6/8/2020,5075,89,9
6/15/2020,5075,91,9
6/22/2020,5075,94,9
6/29/2020,5075,99,9
7/6/2020,5075,103,9
7/13/2020,5075,115,9
7/20/2020,5075,142,9
7/27/2020,5075,158,9
8/3/2020,5075,185,10
5/18/2020,5077,12,1
5/25/2020,5077,17,1
6/1/2020,5077,21,1
6/8/2020,5077,49,1
6/15/2020,5077,543,1
6/22/2020,5077,576,1
6/29/2020,5077,641,2
7/6/2020,5077,803,3
7/13/2020,5077,828,4
7/20/2020,5077,865,5
7/27/2020,5077,876,6
8/3/2020,5077,890,7
5/18/2020,5079,965,8
5/25/2020,5079,975,8
6/1/2020,5079,983,9
6/8/2020,5079,985,11
6/15/2020,5079,995,11
6/22/2020,5079,1036,11
6/29/2020,5079,1038,11
7/6/2020,5079,1043,11
7/13/2020,5079,1048,11
7/20/2020,5079,1121,11
7/27/2020,5079,1152,11
8/3/2020,5079,1186,11
5/18/2020,5081,1,0
5/25/2020,5081,4,0
6/1/2020,5081,6,0
6/8/2020,5081,26,0
6/15/2020,5081,34,0
6/22/2020,5081,35,0
6/29/2020,5081,38,0
7/6/2020,5081,40,0
7/13/2020,5081,45,0
7/20/2020,5081,65,1
7/27/2020,5081,82,1
8/3/2020,5081,156,1
5/18/2020,5083,4,0
5/25/2020,5083,4,0
6/1/2020,5083,7,0
6/8/2020,5083,13,0
6/15/2020,5083,20,0
6/22/2020,5083,32,0
6/29/2020,5083,45,0
7/6/2020,5083,61,0
7/13/2020,5083,87,0
7/20/2020,5083,110,0
7/27/2020,5083,127,0
8/3/2020,5083,195,1
5/18/2020,5085,45,0
5/25/2020,5085,46,0
6/1/2020,5085,49,0
6/8/2020,5085,60,0
6/15/2020,5085,73,0
6/22/2020,5085,89,0
6/29/2020,5085,134,1
7/6/2020,5085,171,1
7/13/2020,5085,201,1
7/20/2020,5085,261,2
7/27/2020,5085,356,2
8/3/2020,5085,452,2
5/18/2020,5087,1,0
5/25/2020,5087,5,0
6/1/2020,5087,23,0
6/8/2020,5087,54,0
6/15/2020,5087,119,0
6/22/2020,5087,154,0
6/29/2020,5087,190,0
7/6/2020,5087,203,0
7/13/2020,5087,223,1
7/20/2020,5087,231,1
7/27/2020,5087,246,1
8/3/2020,5087,262,1
5/18/2020,5089,1,0
5/25/2020,5089,1,0
6/1/2020,5089,2,0
6/8/2020,5089,2,0
6/15/2020,5089,2,0
6/22/2020,5089,2,0
6/29/2020,5089,4,0
7/6/2020,5089,12,0
7/13/2020,5089,14,0
7/20/2020,5089,15,0
7/27/2020,5089,18,0
8/3/2020,5089,23,0
5/18/2020,5091,42,1
5/25/2020,5091,42,1
6/1/2020,5091,45,1
6/8/2020,5091,59,1
6/15/2020,5091,71,1
6/22/2020,5091,92,2
6/29/2020,5091,114,2
7/6/2020,5091,228,2
7/13/2020,5091,280,2
7/20/2020,5091,360,2
7/27/2020,5091,423,3
8/3/2020,5091,470,4
5/18/2020,5093,62,0
5/25/2020,5093,70,2
6/1/2020,5093,76,2
6/8/2020,5093,83,2
6/15/2020,5093,96,2
6/22/2020,5093,115,3
6/29/2020,5093,161,3
7/6/2020,5093,224,3
7/13/2020,5093,337,3
7/20/2020,5093,450,6
7/27/2020,5093,553,8
8/3/2020,5093,797,11
5/18/2020,5095,5,0
5/25/2020,5095,5,0
6/1/2020,5095,5,0
6/8/2020,5095,5,0
6/15/2020,5095,7,0
6/22/2020,5095,7,0
6/29/2020,5095,12,0
7/6/2020,5095,17,0
7/13/2020,5095,22,0
7/20/2020,5095,35,0
7/27/2020,5095,46,0
8/3/2020,5095,53,0
5/18/2020,5097,1,0
5/25/2020,5097,1,0
6/1/2020,5097,2,0
6/8/2020,5097,2,0
6/15/2020,5097,2,0
6/22/2020,5097,2,0
6/29/2020,5097,4,0
7/6/2020,5097,6,0
7/13/2020,5097,7,0
7/20/2020,5097,15,0
7/27/2020,5097,22,0
8/3/2020,5097,26,0
5/18/2020,5099,4,0
5/25/2020,5099,4,0
6/1/2020,5099,7,0
6/8/2020,5099,59,0
6/15/2020,5099,83,0
6/22/2020,5099,94,2
6/29/2020,5099,101,2
7/6/2020,5099,104,3
7/13/2020,5099,110,3
7/20/2020,5099,117,6
7/27/2020,5099,126,8
8/3/2020,5099,133,9
5/18/2020,5101,3,0
5/25/2020,5101,3,0
6/1/2020,5101,3,0
6/8/2020,5101,3,0
6/15/2020,5101,3,0
6/22/2020,5101,4,0
6/29/2020,5101,5,0
7/6/2020,5101,7,0
7/13/2020,5101,11,0
7/20/2020,5101,17,0
7/27/2020,5101,85,0
8/3/2020,5101,98,3
5/18/2020,5103,10,0
5/25/2020,5103,10,0
6/1/2020,5103,10,0
6/8/2020,5103,14,0
6/15/2020,5103,15,0
6/22/2020,5103,17,0
6/29/2020,5103,20,0
7/6/2020,5103,22,0
7/13/2020,5103,36,0
7/20/2020,5103,52,1
7/27/2020,5103,68,1
8/3/2020,5103,81,1
5/18/2020,5105,12,0
5/25/2020,5105,13,0
6/1/2020,5105,14,0
6/8/2020,5105,15,0
6/15/2020,5105,16,0
6/22/2020,5105,21,0
6/29/2020,5105,29,0
7/6/2020,5105,34,0
7/13/2020,5105,34,0
7/20/2020,5105,39,0
7/27/2020,5105,44,0
8/3/2020,5105,49,0
5/18/2020,5107,5,1
5/25/2020,5107,9,1
6/1/2020,5107,22,1
6/8/2020,5107,27,1
6/15/2020,5107,49,1
6/22/2020,5107,87,2
6/29/2020,5107,140,3
7/6/2020,5107,156,5
7/13/2020,5107,175,5
7/20/2020,5107,214,6
7/27/2020,5107,250,6
8/3/2020,5107,284,6
5/18/2020,5109,3,0
5/25/2020,5109,4,0
6/1/2020,5109,5,0
6/8/2020,5109,6,0
6/15/2020,5109,7,0
6/22/2020,5109,7,0
6/29/2020,5109,8,0
7/6/2020,5109,10,0
7/13/2020,5109,20,0
7/20/2020,5109,35,0
7/27/2020,5109,58,1
8/3/2020,5109,81,1
5/18/2020,5111,27,2
5/25/2020,5111,30,2
6/1/2020,5111,33,2
6/8/2020,5111,44,2
6/15/2020,5111,51,3
6/22/2020,5111,53,3
6/29/2020,5111,57,3
7/6/2020,5111,63,3
7/13/2020,5111,76,3
7/20/2020,5111,96,3
7/27/2020,5111,125,3
8/3/2020,5111,167,3
5/18/2020,5113,8,0
5/25/2020,5113,11,0
6/1/2020,5113,21,0
6/8/2020,5113,45,0
6/15/2020,5113,56,0
6/22/2020,5113,67,0
6/29/2020,5113,74,0
7/6/2020,5113,80,0
7/13/2020,5113,89,0
7/20/2020,5113,104,0
7/27/2020,5113,121,0
8/3/2020,5113,131,1
5/18/2020,5115,76,0
5/25/2020,5115,119,1
6/1/2020,5115,161,1
6/8/2020,5115,213,2
6/15/2020,5115,281,2
6/22/2020,5115,333,2
6/29/2020,5115,416,3
7/6/2020,5115,500,4
7/13/2020,5115,679,4
7/20/2020,5115,875,4
7/27/2020,5115,1074,6
8/3/2020,5115,1216,9
5/18/2020,5117,2,0
5/25/2020,5117,2,0
6/1/2020,5117,2,0
6/8/2020,5117,5,0
6/15/2020,5117,7,0
6/22/2020,5117,16,0
6/29/2020,5117,20,0
7/6/2020,5117,22,0
7/13/2020,5117,30,0
7/20/2020,5117,49,0
7/27/2020,5117,56,0
8/3/2020,5117,74,0
5/18/2020,5119,693,25
5/25/2020,5119,793,29
6/1/2020,5119,903,34
6/8/2020,5119,1118,38
6/15/2020,5119,1302,42
6/22/2020,5119,1531,52
6/29/2020,5119,1916,57
7/6/2020,5119,2472,61
7/13/2020,5119,3019,65
7/20/2020,5119,3717,69
7/27/2020,5119,4437,71
8/3/2020,5119,4893,79
5/18/2020,5121,22,0
5/25/2020,5121,26,0
6/1/2020,5121,26,0
6/8/2020,5121,26,0
6/15/2020,5121,28,0
6/22/2020,5121,39,1
6/29/2020,5121,47,1
